"Product Name","Description","Brand","ProductPageUrl","OverallRatingRange","SecondaryRatingsAveragesQuality","SecondaryRatingsAveragesValue","Id","CID","SourceClient","LastModificationTime","LastModeratedTime","ProductId","CampaignId","UserLocation","AuthorId","IsFeatured","TotalClientResponseCount","TotalCommentCount","Rating","IsRecommended","Helpfulness","TotalFeedbackCount","TotalNegativeFeedbackCount","TotalPositiveFeedbackCount","ModerationStatus","SubmissionTime","ReviewText","Title","UserNickname","SecondaryRatings_Value_Value","SecondaryRatings_Quality_Value"
"Applicator Mitt","Our secret weapon for flawless self tan application! A soft, washable mitt for applying self-tanning products.
This mitt ensures an even, streak-free application of St. Tropez Mousse and Spray products and protects the palms from staining.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Applicator-Mitt/p/BB_5060022305410","5","4.26666666667","4.26666666667","159141248","1074c9fe-462f-55cf-b3dc-dfddcd2fd1ca","beautyboutique","2016-08-17T14:47:11.000+00:00","2016-08-17T14:47:11.000+00:00","5060022305410","BV_REVIEW_DISPLAY","Yarmouth, NS, Canada","u2it8l02tpbg18v0t7zzsmk6c","False","0","0","5","True","","0","0","0","APPROVED","2016-08-15T18:10:21.000+00:00","This mitt makes all the difference in application! I first applied without the mitt but after purchasing the mitt I cannot believe how easy and smooth the aplication is!","Applicator Mitt","cc678","5","5"
"Applicator Mitt","Our secret weapon for flawless self tan application! A soft, washable mitt for applying self-tanning products.
This mitt ensures an even, streak-free application of St. Tropez Mousse and Spray products and protects the palms from staining.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Applicator-Mitt/p/BB_5060022305410","5","4.26666666667","4.26666666667","156129491","915a85fe-d8b8-5e4e-8db3-db9b07d20077","beautyboutique","2016-07-23T17:00:27.000+00:00","2016-07-23T17:00:27.000+00:00","5060022305410","BV_REVIEW_DISPLAY","Edmonton","ibyir1hvgk7nxum8pu9b8la2f","False","0","0","5","True","","0","0","0","APPROVED","2016-07-21T17:35:13.000+00:00","I received the applicator mitt as part of a package of St. Tropez and I love it!! It makes the application of the tanning foam so easy.","So helpful!!","NP80","5","5"
"Applicator Mitt","Our secret weapon for flawless self tan application! A soft, washable mitt for applying self-tanning products.
This mitt ensures an even, streak-free application of St. Tropez Mousse and Spray products and protects the palms from staining.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Applicator-Mitt/p/BB_5060022305410","5","4.26666666667","4.26666666667","161844180","63f81104-f80d-5ab0-aae3-5d3f579e259b","beautyboutique","2016-08-31T11:30:22.000+00:00","2016-08-31T11:30:22.000+00:00","5060022305410","BV_REVIEW_DISPLAY","Toronto, ON, Canada","hwwbiggn3wf7e7d9ev8iukz0k","False","0","0","4","True","","0","0","0","APPROVED","2016-08-29T19:55:46.000+00:00","This mitt makes it easy to apply fake tanning solution! The only fault it i felt as though it absorbed quite a bit of product.","Easy Application!","Patriciab8","5","4"
"Applicator Mitt","Our secret weapon for flawless self tan application! A soft, washable mitt for applying self-tanning products.
This mitt ensures an even, streak-free application of St. Tropez Mousse and Spray products and protects the palms from staining.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Applicator-Mitt/p/BB_5060022305410","5","4.26666666667","4.26666666667","159139299","a55a7b63-81ca-5004-806d-125218f804cb","beautyboutique","2016-08-17T14:47:11.000+00:00","2016-08-17T14:47:11.000+00:00","5060022305410","BV_REVIEW_DISPLAY","Falkner, MS, United States","am89ix74icu94011hkfa4awp8","False","0","0","5","True","","0","0","0","APPROVED","2016-08-15T17:47:26.000+00:00","I bought this about 2.Wks ago it's amazing
#sttropeztan 
Your products are wonderful I will buy more an more !.thanks","This is amazing","reneep12","5","5"
"Applicator Mitt","Our secret weapon for flawless self tan application! A soft, washable mitt for applying self-tanning products.
This mitt ensures an even, streak-free application of St. Tropez Mousse and Spray products and protects the palms from staining.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Applicator-Mitt/p/BB_5060022305410","5","4.26666666667","4.26666666667","159141607","45e7b87c-bdc6-548d-ad84-3006e5c711fe","beautyboutique","2016-08-17T15:15:22.000+00:00","2016-08-17T15:15:22.000+00:00","5060022305410","BV_REVIEW_DISPLAY","Fort McMurray, AB, Canada","ewqlljoqjx5nhvwpviv96ihqq","False","0","0","5","True","","0","0","0","APPROVED","2016-08-15T18:15:22.000+00:00","Easy to use, and helps create the perfect streakless, sunless tan! ‪#‎sttropeztan‬","Great Product!","MissK","5","5"
"Applicator Mitt","Our secret weapon for flawless self tan application! A soft, washable mitt for applying self-tanning products.
This mitt ensures an even, streak-free application of St. Tropez Mousse and Spray products and protects the palms from staining.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/Applicator-Mitt/p/BB_5060022305410","5","4.26666666667","4.26666666667","159745495","a75568b4-97ab-5ee9-9ab4-e9cece5c16ad","beautyboutique","2016-08-19T19:00:32.000+00:00","2016-08-19T19:00:32.000+00:00","5060022305410","BV_REVIEW_DISPLAY","Conception Bay South, NL, Canada","mjyl7w3tgq6bfgqyc8j9bhyd2","False","0","0","4","True","","0","0","0","APPROVED","2016-08-17T18:54:01.000+00:00","Easy application and applied product evenly! #sttropeztan","Easy to use!","samslaney","4","4"
"Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face","Ultra-lightweight, 100% mineral sunscreen is incredibly comfortable, even for sensitive skins. Gentle enough to use around the eye area, too. Invisible Shield Technology forms a protective veil that's virtually invisible on all skin tones. Oil-free.","Clinique","https://www.beautyboutique.ca/Brands/Clinique/Broad-Spectrum-SPF-50-Mineral-Sunscreen-Fluid-for-Face/p/BB_020714776114","5","5.0","4.33333333333","182205866","87631ed3-fd73-5a25-ae9f-2aa68a885e31","beautyboutique","2017-04-25T16:01:00.000+00:00","2017-04-25T16:01:00.000+00:00","020714776114","BV_REVIEW_DISPLAY","Toronto, ON, Canada","5z1fhidpp450xpd9o55m4bwrk","False","0","0","5","True","1.0","1","0","1","APPROVED","2017-04-25T14:52:27.000+00:00","i bought it last weak ...its a great product because it is so soft n supple to apply and its non stickey  n i easely apply my make up on it.i love this sun block.","good features","tato","5","5"
"Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face","Ultra-lightweight, 100% mineral sunscreen is incredibly comfortable, even for sensitive skins. Gentle enough to use around the eye area, too. Invisible Shield Technology forms a protective veil that's virtually invisible on all skin tones. Oil-free.","Clinique","https://www.beautyboutique.ca/Brands/Clinique/Broad-Spectrum-SPF-50-Mineral-Sunscreen-Fluid-for-Face/p/BB_020714776114","5","5.0","4.33333333333","180663774","8d1b1074-07aa-5204-acdf-b30259b19560","beautyboutique","2017-04-08T01:15:09.000+00:00","2017-04-08T01:15:09.000+00:00","020714776114","BV_REVIEW_DISPLAY","Halifax, NS, Canada","mfbwz8xe6dccj51mr5l1vdyw4","False","0","0","5","True","1.0","1","0","1","APPROVED","2017-04-08T00:00:14.000+00:00","This is a great product for every day use in the summer under your make up to make sure you are protected. Great consistency, high SPFand non irritating.","Great Summer Product","CaitlynM","4","5"
"Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face","Ultra-lightweight, 100% mineral sunscreen is incredibly comfortable, even for sensitive skins. Gentle enough to use around the eye area, too. Invisible Shield Technology forms a protective veil that's virtually invisible on all skin tones. Oil-free.","Clinique","https://www.beautyboutique.ca/Brands/Clinique/Broad-Spectrum-SPF-50-Mineral-Sunscreen-Fluid-for-Face/p/BB_020714776114","5","5.0","4.33333333333","188388456","93e0e208-b45f-5d04-866f-aa8fce07e4da","beautyboutique","2017-07-04T00:45:19.000+00:00","2017-07-04T00:45:19.000+00:00","020714776114","BV_REVIEW_DISPLAY","Barrie, ON, Canada","hdg5s73gs0vhq158d2fnjjvo7","False","0","0","5","True","","0","0","0","APPROVED","2017-07-02T04:07:16.000+00:00","I have been using this for well over a month now. Doesn't clog pores, it's non-greasy and a little goes a long way.","Absorbs well","Mishka89","4","5"
"Soin Solaire Face Cream SPF 30","In addition to high protection, it was important for Biotherm to include anti-aging benefits in their line-up of sun products designed for the face. Soin Solaire Visage is a true multi-tasker. The formula is enhanced with a [BIOPEPTIDE + BIOELASTIDE] complex to slow the deterioration of the elastic fibers in the skin. Bioelastide inhibits the enzyme that, when activated by UV light, damages elastic fibers in the skin. At the same time, it also stimulates elastin synthesis* for a firming effect. Biopeptides increase fibroblast multiplication* and stimulate collagen synthesis, a process that is weakened by the effects of UV rays. *In vitro test","Biotherm","https://www.beautyboutique.ca/Brands/Biotherm/Soin-Solaire-Face-Cream-SPF-30/p/BB_3605540909195","5","5.0","5.0","151868342","6287e524-934d-57f4-aea7-75d2bed5cded","beautyboutique","2016-06-01T16:47:17.000+00:00","2016-06-01T16:47:17.000+00:00","3605540909195","BV_REVIEW_DISPLAY","Kelowna, BC, Canada","tk2kghdggoowjfbfe470stkk9","False","0","0","5","True","0.0","1","1","0","APPROVED","2016-05-29T16:41:45.000+00:00","I have been using sunscreen since I was a teenager and now I buy this for my 13 year old daughter. Now you may think 365 days a year ? I grew up way up north where the temps would hit -40 F on a regular basis during the winter months.
But it was always SUNNY , and many people do not think to protect your face from sun when its cold out. WRONG, its your best defence 
This product is light and well priced . Do your skin a favor and make it part of your daily routine !","Protect yourself 365 days a year","Tanya Schulter","5","5"
"Soin Solaire Face Cream SPF 30","In addition to high protection, it was important for Biotherm to include anti-aging benefits in their line-up of sun products designed for the face. Soin Solaire Visage is a true multi-tasker. The formula is enhanced with a [BIOPEPTIDE + BIOELASTIDE] complex to slow the deterioration of the elastic fibers in the skin. Bioelastide inhibits the enzyme that, when activated by UV light, damages elastic fibers in the skin. At the same time, it also stimulates elastin synthesis* for a firming effect. Biopeptides increase fibroblast multiplication* and stimulate collagen synthesis, a process that is weakened by the effects of UV rays. *In vitro test","Biotherm","https://www.beautyboutique.ca/Brands/Biotherm/Soin-Solaire-Face-Cream-SPF-30/p/BB_3605540909195","5","5.0","5.0","177871922","805f27e5-09de-53f9-a56f-09b9d00c125b","beautyboutique","2017-03-04T15:45:13.000+00:00","2017-03-04T15:45:13.000+00:00","3605540909195","BV_REVIEW_DISPLAY","AB, Canada","omz4n4z3fdk6brgsj1xapjye5","False","0","0","5","True","","0","0","0","APPROVED","2017-03-04T15:08:56.000+00:00","Great product,  bought for my sensitive face to protect all year long when I'm outside.","Goes on smooth","Melanie88","5","5"
"Lait Solaire Body Milk SPF 30","ANTI-DRYNESS PROTECTION. The formula contains hydrating agents that work for 8 full hours. The sensorial, moisturizing texture is easy to apply and the delicate fragrance combines the scent of fresh, cool water with light citrus notes, leaving the skin subtly summer-scented. Non-sticky and non-greasy, the formula melts softly onto the skin. SUN-KISSED HYDRATION. Skin maintains its sun-kissed glow even longer thanks to the Ultra-Fluid Body Milk's moisturizing properties. For her, for him - this universal milk is suited to every holiday and skincare need.","Biotherm","https://www.beautyboutique.ca/Brands/Biotherm/Lait-Solaire-Body-Milk-SPF-30/p/LD444","5","5.0","5.0","151869475","41633c6e-5d50-56e6-a4b9-35b02a7b825f","beautyboutique","2016-06-01T16:47:21.000+00:00","2016-06-01T16:47:21.000+00:00","3605540909072","BV_REVIEW_DISPLAY","","f5d6srzv6k3mhz8k8lb0wiaxp","False","0","0","5","True","","0","0","0","APPROVED","2016-05-29T17:01:59.000+00:00","This stuff is great! It smells delicious, not like all the other coconut sunscreens, it soaks in quickly and doesn't leave you all oily. its light in texture which is nice too, I've put in on after applying body lotion and no gooeyness. It's a little pricey, but totally worth it.","Best sunscreen ever","Joan","5","5"
"Body Fit","Body Fit helps prevents and minimizes the appearance of emerging and persistent cellulite. The quince leaf extract found in the new Body Fit targets the three main factors causing cellulite in order to reshape and slim the silhouette. The freshness of its texture provides an intense feeling of lightness.","Clarins","https://www.beautyboutique.ca/Brands/Clarins/Body-Fit/p/BB_3380810126952","5","5.0","5.0","184678668","3903e12f-01aa-59bd-8ca1-63edd798a0f1","beautyboutique","2017-05-29T16:45:17.000+00:00","2017-05-29T16:45:17.000+00:00","3380810126952","BV_REVIEW_DISPLAY","Calgary, AB, Canada","6dfk5yi01clei0brkey2hk146","False","0","0","4","True","1.0","2","0","2","APPROVED","2017-05-29T15:50:00.000+00:00","I tried this product when it launched and it has quickly become my go to body product. I keep it in my yoga bag and use it faithfully after my practice and when I get up in the morning. The massage application also allows me a few extra me moments. I have noticed visible results and even my husband has noticed, which really says something!","Gym bag must have","Danniy14","5","5"
"In shower Tanning Lotion Golden Glow Medium","Our most convenient way to tan, now available in a darker shade, for a deeper golden glow. This nourishing lotion gradually builds in just 3 minutes, as part of your daily shower regime. Apply for 3 consecutive days to achieve a healthy looking tan to suit all skin tones.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/In-shower-Tanning-Lotion-Golden-Glow-Medium/p/BB_5060022300798","5","4.33333333333","4.66666666667","159169147","33abc277-b853-5def-af17-cb8b0526a88a","beautyboutique","2016-08-18T00:00:17.000+00:00","2016-08-18T00:00:17.000+00:00","5060022300798","BV_REVIEW_DISPLAY","","ep6hdbqxm3lrjwouo2r63swu0","False","0","0","4","True","1.0","8","0","8","APPROVED","2016-08-16T00:28:16.000+00:00","I love that I can use this product in the shower! It saves so much time. It's smooth and not streaky. I just which that it would be all natural. I would definitely buy it more often if it was.
#sttropeztan","Great options!","Jenn75","5","4"
"In shower Tanning Lotion Golden Glow Medium","Our most convenient way to tan, now available in a darker shade, for a deeper golden glow. This nourishing lotion gradually builds in just 3 minutes, as part of your daily shower regime. Apply for 3 consecutive days to achieve a healthy looking tan to suit all skin tones.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/In-shower-Tanning-Lotion-Golden-Glow-Medium/p/BB_5060022300798","5","4.33333333333","4.66666666667","182603745","70d17c35-ca95-50bf-8adb-ec2514b0c205","beautyboutique","2017-04-30T22:15:16.000+00:00","2017-04-30T22:15:16.000+00:00","5060022300798","BV_REVIEW_DISPLAY","Vancouver, BC, Canada","u1nxz51utux1lzg8ytwt5kzn7","False","0","0","5","True","0.666666984558","6","2","4","APPROVED","2017-04-30T19:53:18.000+00:00","Friend gave me some samples of this product to try and I fell in love. No streaks ever and works great after I've used the tanning bed. Defiantly worth adding to your shower routine","Had to buy more","Qu33n","5","5"
"In shower Tanning Lotion Golden Glow Medium","Our most convenient way to tan, now available in a darker shade, for a deeper golden glow. This nourishing lotion gradually builds in just 3 minutes, as part of your daily shower regime. Apply for 3 consecutive days to achieve a healthy looking tan to suit all skin tones.","St. Tropez","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Sun-Care/Self-Tanning/In-shower-Tanning-Lotion-Golden-Glow-Medium/p/BB_5060022300798","5","4.33333333333","4.66666666667","187293155","7fe878c5-473d-550b-a94b-e25b196fc1b8","beautyboutique","2017-06-25T13:15:35.000+00:00","2017-06-25T13:15:35.000+00:00","5060022300798","BV_REVIEW_DISPLAY","Milton, ON, Canada","h97txcc8g6y4v7adc1csxk2h5","False","0","0","4","True","","0","0","0","APPROVED","2017-06-23T13:14:57.000+00:00","I have been using this product for 21 days.  First 14 I applied the product as directed, last 7 days I have left it on for 5-6 minutes.  I am FINALLY beginning to see the smallest evidence of change to the tone of my skin.  The good news is that it really looks like I have been in the sun.  There is absolutely no streaking or hint of orange.  This is amazing.  It has been a painfully long process but I am extremely pleased with the result.  I have no opportunity and not much desire to sit in the natural sun, so I love this option.","Tan at a snail's pace","PinkWoman","4","4"
"Bath Retreat Ex Gloves Aqua","Made from nylon, these comfortable, one size fits all gloves help beautify skin by scrubbing away dirt and dead skin cells.  For maximum cleansing and exfoliation pour a small amount of your favourite Bath Retreat body wash onto gloves and work up a lather by slowly massaging your body.  Your skin will be left feeling soft and smooth. Care Instructions: Rinse gloves thoroughly, squeeze out excess water and hang to dry. Avoid using on face or sensitive skin.","Bath Retreat","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Bath-%26-Body-Accessories/Bath-Retreat-Ex-Gloves-Aqua/p/BR56","5","4.83333333333","4.83333333333","158897474","ac03c1b1-b305-52a6-ba42-dca71387409c","beautyboutique","2016-08-13T17:00:23.000+00:00","2016-08-13T17:00:23.000+00:00","057800807971","BV_REVIEW_DISPLAY","","m35s2yo81aw969z8kwuu5hpwg","False","0","0","5","True","","0","0","0","APPROVED","2016-08-11T16:47:28.000+00:00","I bought this just browsing the aisle at my local Shoppers and thought it looked interesting. I didn't think too much about it. When I tried it...I loved it. So practical. I love to exfoliate it all over my body. I tend to have dry skin and rough elbows. I use my favorite soap and my body just glows afterwards.","So Practical!","shelly1970","5","5"
"Bath Retreat Ex Gloves Aqua","Made from nylon, these comfortable, one size fits all gloves help beautify skin by scrubbing away dirt and dead skin cells.  For maximum cleansing and exfoliation pour a small amount of your favourite Bath Retreat body wash onto gloves and work up a lather by slowly massaging your body.  Your skin will be left feeling soft and smooth. Care Instructions: Rinse gloves thoroughly, squeeze out excess water and hang to dry. Avoid using on face or sensitive skin.","Bath Retreat","https://www.beautyboutique.ca/Categories/Bath-%26-Body/Bath-%26-Body-Accessories/Bath-Retreat-Ex-Gloves-Aqua/p/BR56","5","4.83333333333","4.83333333333","177923958","b74be033-225b-5d00-9785-4678f552e6a0","beautyboutique","2017-03-05T04:15:07.000+00:00","2017-03-05T04:15:07.000+00:00","057800807964","BV_REVIEW_DISPLAY","","hoxb1lbnybtuvjkjnkyh8j4fp","False","0","0","4","","","0","0","0","APPROVED","2017-03-05T03:49:45.000+00:00","This is a more rough exfoliator. I wouldn't use it more than once a week. It's convenient that you can slip it on your hands.","Strong exfoliation","fanster","",""
